ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC2"
# ISO/PAS  15339-2 Characterized Reference Printing Condition 2, Typical HeatsetNews
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 87.00  0.00  3.00
# Reference Black Point (LAB) = 22.03  0.80  1.26
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
1	0	0	0	0	87.00	0.00	3.00
2	0	10	0	0	82.23	6.97	1.35
3	0	20	0	0	77.97	13.32	-0.09
4	0	30	0	0	73.81	19.63	-1.32
5	0	40	0	0	69.87	25.77	-2.27
6	0	55	0	0	64.32	34.87	-3.23
7	0	70	0	0	59.19	43.98	-3.31
8	0	85	0	0	54.88	52.15	-2.73
9	0	100	0	0	52.00	58.00	-2.00
10	10	0	0	0	83.22	-3.68	-1.78
11	10	10	0	0	78.77	3.07	-3.18
12	10	20	0	0	74.73	9.23	-4.48
13	10	30	0	0	70.79	15.36	-5.58
14	10	40	0	0	67.11	21.27	-6.44
15	10	55	0	0	61.92	30.07	-7.20
16	10	70	0	0	57.03	38.98	-7.32
17	10	85	0	0	52.92	47.00	-6.91
18	10	100	0	0	50.14	52.74	-6.38
19	20	0	0	0	79.74	-7.04	-6.18
20	20	10	0	0	75.52	-0.54	-7.43
21	20	20	0	0	71.70	5.42	-8.56
22	20	30	0	0	68.00	11.35	-9.53
23	20	40	0	0	64.53	17.08	-10.26
24	20	55	0	0	59.63	25.63	-10.95
25	20	70	0	0	54.99	34.30	-11.11
26	20	85	0	0	51.05	42.17	-10.79
27	20	100	0	0	48.39	47.81	-10.37
28	30	0	0	0	76.37	-10.24	-10.42
29	30	10	0	0	72.39	-3.97	-11.49
30	30	20	0	0	68.80	1.77	-12.47
31	30	30	0	0	65.32	7.50	-13.31
32	30	40	0	0	62.04	13.05	-13.94
33	30	55	0	0	57.40	21.35	-14.54
34	30	70	0	0	52.98	29.76	-14.70
35	30	85	0	0	49.22	37.39	-14.44
36	30	100	0	0	46.65	42.85	-14.07
37	40	0	0	0	73.08	-13.33	-14.52
38	40	10	0	0	69.38	-7.24	-15.39
39	40	20	0	0	66.04	-1.68	-16.19
40	40	30	0	0	62.76	3.86	-16.88
41	40	40	0	0	59.66	9.22	-17.41
42	40	55	0	0	55.26	17.24	-17.91
43	40	70	0	0	51.05	25.38	-18.06
44	40	85	0	0	47.43	32.73	-17.84
45	40	100	0	0	44.95	37.96	-17.51
46	55	0	0	0	68.37	-17.75	-20.33
47	55	10	0	0	65.08	-11.88	-20.89
48	55	20	0	0	62.05	-6.52	-21.46
49	55	30	0	0	59.09	-1.23	-21.94
50	55	40	0	0	56.27	3.86	-22.31
51	55	55	0	0	52.19	11.39	-22.62
52	55	70	0	0	48.23	18.95	-22.66
53	55	85	0	0	44.78	25.71	-22.40
54	55	100	0	0	42.37	30.43	-22.07
55	70	0	0	0	63.84	-21.92	-25.82
56	70	10	0	0	60.92	-16.23	-26.13
57	70	20	0	0	58.22	-11.07	-26.47
58	70	30	0	0	55.56	-6.02	-26.74
59	70	40	0	0	52.99	-1.20	-26.93
60	70	55	0	0	49.22	5.76	-27.00
61	70	70	0	0	45.47	12.60	-26.85
62	70	85	0	0	42.11	18.57	-26.48
63	70	100	0	0	39.73	22.60	-26.07
64	85	0	0	0	59.71	-25.61	-30.74
65	85	10	0	0	57.14	-20.11	-30.78
66	85	20	0	0	54.76	-15.11	-30.91
67	85	30	0	0	52.37	-10.26	-30.99
68	85	40	0	0	50.03	-5.71	-30.98
69	85	55	0	0	46.52	0.64	-30.79
70	85	70	0	0	42.92	6.69	-30.41
71	85	85	0	0	39.59	11.74	-29.88
72	85	100	0	0	37.08	14.79	-29.54
73	100	0	0	0	57.00	-28.00	-34.00
74	100	10	0	0	54.64	-22.70	-33.84
75	100	20	0	0	52.45	-17.80	-33.84
76	100	30	0	0	50.25	-13.06	-33.76
77	100	40	0	0	48.08	-8.75	-33.59
78	100	55	0	0	44.72	-2.85	-33.20
79	100	70	0	0	41.20	2.49	-32.63
80	100	85	0	0	37.77	6.62	-32.13
81	100	100	0	0	35.00	9.00	-32.00
82	0	0	10	0	86.21	-0.79	11.08
83	0	10	10	0	81.56	6.28	8.82
84	0	20	10	0	77.37	12.70	6.90
85	0	30	10	0	73.31	19.08	5.21
86	0	40	10	0	69.50	25.20	3.92
87	0	55	10	0	64.13	34.32	2.33
88	0	70	10	0	59.11	43.45	1.54
89	0	85	10	0	54.89	51.68	1.42
90	0	100	10	0	52.03	57.53	1.65
91	10	0	10	0	82.47	-4.61	6.19
92	10	10	10	0	78.18	1.57	4.29
93	10	20	10	0	73.89	8.29	2.44
94	10	30	10	0	69.77	14.96	0.80
95	10	40	10	0	65.93	21.42	-0.52
96	10	55	10	0	60.76	30.59	-1.91
97	10	70	10	0	56.04	39.53	-2.57
98	10	85	10	0	52.34	47.01	-2.68
99	10	100	10	0	50.01	51.99	-2.58
100	20	0	10	0	79.00	-8.14	1.64
101	20	10	10	0	74.66	-2.55	-0.47
102	20	20	10	0	70.62	3.94	-2.11
103	20	30	10	0	66.77	10.39	-3.54
104	20	40	10	0	63.19	16.70	-4.70
105	20	55	10	0	58.32	25.64	-5.92
106	20	70	10	0	53.85	34.39	-6.55
107	20	85	10	0	50.30	41.79	-6.71
108	20	100	10	0	48.07	46.69	-6.68
109	30	0	10	0	75.65	-11.53	-2.72
110	30	10	10	0	71.37	-6.27	-4.86
111	30	20	10	0	67.61	-0.09	-6.30
112	30	30	10	0	63.94	6.10	-7.61
113	30	40	10	0	60.58	12.24	-8.60
114	30	55	10	0	56.00	20.95	-9.68
115	30	70	10	0	51.74	29.48	-10.28
116	30	85	10	0	48.36	36.68	-10.46
117	30	100	10	0	46.19	41.47	-10.45
118	40	0	10	0	72.42	-14.75	-6.91
119	40	10	10	0	68.37	-9.60	-8.85
120	40	20	10	0	64.89	-3.70	-10.09
121	40	30	10	0	61.47	2.22	-11.21
122	40	40	10	0	58.16	8.11	-12.18
123	40	55	10	0	53.82	16.55	-13.14
124	40	70	10	0	49.75	24.83	-13.74
125	40	85	10	0	46.50	31.79	-13.93
126	40	100	10	0	44.41	36.40	-13.89
127	55	0	10	0	67.78	-19.44	-12.86
128	55	10	10	0	64.15	-14.37	-14.41
129	55	20	10	0	61.01	-8.75	-15.38
130	55	30	10	0	57.94	-3.17	-16.27
131	55	40	10	0	54.96	2.34	-17.04
132	55	55	10	0	50.75	10.33	-17.91
133	55	70	10	0	46.93	18.07	-18.37
134	55	85	10	0	43.84	24.52	-18.52
135	55	100	10	0	41.84	28.74	-18.50
136	70	0	10	0	63.30	-23.92	-18.50
137	70	10	10	0	60.10	-18.84	-19.64
138	70	20	10	0	57.31	-13.48	-20.36
139	70	30	10	0	54.55	-8.17	-21.02
140	70	40	10	0	51.86	-3.02	-21.57
141	70	55	10	0	48.00	4.37	-22.18
142	70	70	10	0	44.24	11.53	-22.52
143	70	85	10	0	41.26	17.32	-22.59
144	70	100	10	0	39.33	20.99	-22.53
145	85	0	10	0	59.23	-27.97	-23.56
146	85	10	10	0	56.51	-22.81	-24.23
147	85	20	10	0	54.01	-17.62	-24.72
148	85	30	10	0	51.53	-12.54	-25.15
149	85	40	10	0	49.09	-7.69	-25.49
150	85	55	10	0	45.52	-0.88	-25.83
151	85	70	10	0	41.98	5.48	-25.93
152	85	85	10	0	38.97	10.61	-25.89
153	85	100	10	0	37.04	13.64	-25.79
154	100	0	10	0	56.50	-30.71	-26.93
155	100	10	10	0	54.16	-25.41	-27.21
156	100	20	10	0	51.86	-20.31	-27.53
157	100	30	10	0	49.57	-15.38	-27.80
158	100	40	10	0	47.31	-10.74	-27.99
159	100	55	10	0	43.93	-4.38	-28.12
160	100	70	10	0	40.50	1.43	-28.07
161	100	85	10	0	37.51	5.94	-27.91
162	100	100	10	0	35.40	8.59	-27.93
163	0	0	20	0	85.48	-1.48	18.54
164	0	10	20	0	80.91	5.59	15.95
165	0	20	20	0	76.84	12.07	13.71
166	0	30	20	0	72.86	18.47	11.63
167	0	40	20	0	69.14	24.64	9.84
168	0	55	20	0	63.92	33.74	7.75
169	0	70	20	0	59.00	42.90	6.36
170	0	85	20	0	54.87	51.13	5.63
171	0	100	20	0	52.07	56.97	5.42
172	10	0	20	0	81.77	-5.42	13.58
173	10	10	20	0	77.50	0.68	12.05
174	10	20	20	0	73.32	7.42	9.71
175	10	30	20	0	69.29	14.11	7.58
176	10	40	20	0	65.54	20.60	5.71
177	10	55	20	0	60.47	29.80	3.62
178	10	70	20	0	55.84	38.76	2.24
179	10	85	20	0	52.21	46.27	1.54
180	10	100	20	0	49.91	51.26	1.26
181	20	0	20	0	78.33	-9.07	8.91
182	20	10	20	0	74.00	-3.60	7.16
183	20	20	20	0	70.05	2.86	5.02
184	20	30	20	0	66.18	9.33	3.13
185	20	40	20	0	62.45	15.83	1.39
186	20	55	20	0	57.44	25.16	-0.57
187	20	70	20	0	52.99	34.09	-1.89
188	20	85	20	0	49.73	41.11	-2.55
189	20	100	20	0	47.76	45.54	-2.87
190	30	0	20	0	75.01	-12.61	4.41
191	30	10	20	0	70.74	-7.51	2.56
192	30	20	20	0	66.97	-1.43	0.63
193	30	30	20	0	63.32	4.80	-1.08
194	30	40	20	0	59.78	11.09	-2.67
195	30	55	20	0	55.04	20.13	-4.48
196	30	70	20	0	50.79	28.86	-5.73
197	30	85	20	0	47.66	35.74	-6.41
198	30	100	20	0	45.77	40.08	-6.73
199	40	0	20	0	71.81	-16.01	0.13
200	40	10	20	0	67.78	-11.02	-1.63
201	40	20	20	0	64.13	-5.38	-3.39
202	40	30	20	0	60.69	0.67	-4.91
203	40	40	20	0	57.34	6.74	-6.35
204	40	55	20	0	52.83	15.49	-8.02
205	40	70	20	0	48.77	23.96	-9.25
206	40	85	20	0	45.76	30.63	-9.92
207	40	100	20	0	43.93	34.86	-10.21
208	55	0	20	0	67.21	-20.93	-5.98
209	55	10	20	0	63.57	-16.01	-7.47
210	55	20	20	0	60.18	-10.80	-8.95
211	55	30	20	0	57.05	-5.07	-10.21
212	55	40	20	0	54.00	0.67	-11.41
213	55	55	20	0	49.73	8.97	-12.88
214	55	70	20	0	45.95	16.93	-13.96
215	55	85	20	0	43.09	23.21	-14.58
216	55	100	20	0	41.36	27.11	-14.85
217	70	0	20	0	62.78	-25.70	-11.80
218	70	10	20	0	59.56	-20.79	-12.93
219	70	20	20	0	56.51	-15.76	-14.08
220	70	30	20	0	53.70	-10.31	-15.07
221	70	40	20	0	50.94	-4.93	-16.02
222	70	55	20	0	47.03	2.82	-17.20
223	70	70	20	0	43.32	10.28	-18.15
224	70	85	20	0	40.61	15.96	-18.64
225	70	100	20	0	38.97	19.45	-18.89
226	85	0	20	0	58.75	-30.06	-17.03
227	85	10	20	0	55.98	-25.04	-17.72
228	85	20	20	0	53.31	-20.07	-18.51
229	85	30	20	0	50.77	-14.84	-19.25
230	85	40	20	0	48.27	-9.77	-19.96
231	85	55	20	0	44.67	-2.55	-20.85
232	85	70	20	0	41.20	4.26	-21.54
233	85	85	20	0	38.52	9.42	-21.95
234	85	100	20	0	36.92	12.43	-22.11
235	100	0	20	0	56.04	-33.05	-20.52
236	100	10	20	0	53.64	-27.85	-20.84
237	100	20	20	0	51.28	-22.82	-21.29
238	100	30	20	0	48.92	-17.72	-21.86
239	100	40	20	0	46.60	-12.84	-22.41
240	100	55	20	0	43.22	-6.04	-23.08
241	100	70	20	0	39.90	0.25	-23.56
242	100	85	20	0	37.27	5.04	-23.87
243	100	100	20	0	35.61	7.84	-24.02
244	0	0	30	0	84.81	-2.03	25.94
245	0	10	30	0	80.33	5.05	22.91
246	0	20	30	0	76.34	11.56	20.26
247	0	30	30	0	72.44	17.99	17.75
248	0	40	30	0	68.79	24.16	15.61
249	0	55	30	0	63.67	33.30	12.91
250	0	70	30	0	58.88	42.45	10.88
251	0	85	30	0	54.81	50.70	9.65
252	0	100	30	0	52.08	56.54	9.02
253	10	0	30	0	81.12	-6.12	20.85
254	10	10	30	0	76.89	0.03	19.29
255	10	20	30	0	72.82	6.73	16.55
256	10	30	30	0	68.84	13.42	13.97
257	10	40	30	0	65.15	19.93	11.64
258	10	55	30	0	60.19	29.14	8.84
259	10	70	30	0	55.64	38.12	6.80
260	10	85	30	0	52.07	45.64	5.59
261	10	100	30	0	49.80	50.63	4.94
262	20	0	30	0	77.71	-9.91	16.05
263	20	10	30	0	73.43	-4.38	14.29
264	20	20	30	0	69.51	1.97	11.85
265	20	30	30	0	65.71	8.46	9.45
266	20	40	30	0	62.02	14.97	7.30
267	20	55	30	0	57.09	24.31	4.64
268	20	70	30	0	52.71	33.26	2.69
269	20	85	30	0	49.49	40.29	1.53
270	20	100	30	0	47.55	44.73	0.88
271	30	0	30	0	74.39	-13.60	11.41
272	30	10	30	0	70.15	-8.58	9.60
273	30	20	30	0	66.42	-2.51	7.34
274	30	30	30	0	62.83	3.72	5.14
275	30	40	30	0	59.33	10.02	3.15
276	30	55	30	0	54.51	19.16	0.64
277	30	70	30	0	50.18	28.04	-1.25
278	30	85	30	0	47.12	34.82	-2.40
279	30	100	30	0	45.39	38.86	-3.02
280	40	0	30	0	71.22	-17.15	7.00
281	40	10	30	0	67.20	-12.26	5.22
282	40	20	30	0	63.58	-6.64	3.20
283	40	30	30	0	60.19	-0.61	1.18
284	40	40	30	0	56.86	5.48	-0.63
285	40	55	30	0	52.27	14.36	-2.97
286	40	70	30	0	48.11	22.97	-4.82
287	40	85	30	0	45.16	29.55	-5.96
288	40	100	30	0	43.49	33.49	-6.55
289	55	0	30	0	66.66	-22.32	0.71
290	55	10	30	0	63.02	-17.51	-0.89
291	55	20	30	0	59.63	-12.33	-2.57
292	55	30	30	0	56.45	-6.66	-4.28
293	55	40	30	0	53.40	-0.85	-5.84
294	55	55	30	0	49.15	7.58	-7.92
295	55	70	30	0	45.27	15.73	-9.60
296	55	85	30	0	42.49	21.97	-10.67
297	55	100	30	0	40.92	25.67	-11.23
298	70	0	30	0	62.25	-27.39	-5.31
299	70	10	30	0	59.02	-22.56	-6.59
300	70	20	30	0	55.96	-17.58	-7.90
301	70	30	30	0	53.00	-12.23	-9.27
302	70	40	30	0	50.22	-6.70	-10.59
303	70	55	30	0	46.31	1.27	-12.34
304	70	70	30	0	42.69	8.95	-13.82
305	70	85	30	0	40.10	14.71	-14.78
306	70	100	30	0	38.63	18.05	-15.26
307	85	0	30	0	58.25	-32.06	-10.71
308	85	10	30	0	55.45	-27.10	-11.56
309	85	20	30	0	52.76	-22.18	-12.51
310	85	30	30	0	50.08	-16.97	-13.53
311	85	40	30	0	47.54	-11.70	-14.59
312	85	55	30	0	43.97	-4.18	-16.03
313	85	70	30	0	40.62	2.94	-17.26
314	85	85	30	0	38.13	8.25	-18.06
315	85	100	30	0	36.74	11.25	-18.48
316	100	0	30	0	55.55	-35.27	-14.32
317	100	10	30	0	53.12	-30.10	-14.82
318	100	20	30	0	50.73	-25.10	-15.43
319	100	30	30	0	48.30	-19.90	-16.16
320	100	40	30	0	45.94	-14.80	-17.04
321	100	55	30	0	42.60	-7.64	-18.25
322	100	70	30	0	39.41	-0.94	-19.23
323	100	85	30	0	37.01	4.07	-19.95
324	100	100	30	0	35.60	6.94	-20.33
325	0	0	40	0	84.19	-2.45	33.20
326	0	10	40	0	79.81	4.66	29.71
327	0	20	40	0	75.87	11.16	26.65
328	0	30	40	0	72.04	17.61	23.73
329	0	40	40	0	68.46	23.79	21.18
330	0	55	40	0	63.43	32.95	17.93
331	0	70	40	0	58.72	42.11	15.36
332	0	85	40	0	54.74	50.34	13.56
333	0	100	40	0	52.06	56.18	12.52
334	10	0	40	0	80.53	-6.68	27.88
335	10	10	40	0	76.33	-0.41	26.29
336	10	20	40	0	72.37	6.22	23.14
337	10	30	40	0	68.49	12.84	20.17
338	10	40	40	0	64.77	19.41	17.44
339	10	55	40	0	59.89	28.63	14.02
340	10	70	40	0	55.42	37.59	11.36
341	10	85	40	0	51.91	45.10	9.58
342	10	100	40	0	49.69	50.07	8.54
343	20	0	40	0	77.12	-10.59	22.93
344	20	10	40	0	72.93	-4.94	21.20
345	20	20	40	0	68.99	1.26	18.60
346	20	30	40	0	65.24	7.75	15.75
347	20	40	40	0	61.61	14.28	13.12
348	20	55	40	0	56.74	23.61	9.83
349	20	70	40	0	52.43	32.54	7.23
350	20	85	40	0	49.27	39.55	5.53
351	20	100	40	0	47.34	43.99	4.54
352	30	0	40	0	73.83	-14.42	18.14
353	30	10	40	0	69.67	-9.23	16.37
354	30	20	40	0	65.90	-3.40	13.93
355	30	30	40	0	62.35	2.84	11.31
356	30	40	40	0	58.89	9.15	8.85
357	30	55	40	0	54.12	18.30	5.77
358	30	70	40	0	49.85	27.14	3.24
359	30	85	40	0	46.83	33.92	1.59
360	30	100	40	0	45.11	37.99	0.66
361	40	0	40	0	70.66	-18.11	13.58
362	40	10	40	0	66.64	-13.27	11.92
363	40	20	40	0	63.04	-7.68	9.66
364	40	30	40	0	59.68	-1.66	7.24
365	40	40	40	0	56.39	4.43	4.96
366	40	55	40	0	51.85	13.32	2.06
367	40	70	40	0	47.71	21.96	-0.42
368	40	85	40	0	44.71	28.57	-2.00
369	40	100	40	0	43.12	32.32	-2.88
370	55	0	40	0	66.13	-23.52	7.08
371	55	10	40	0	62.47	-18.79	5.52
372	55	20	40	0	59.08	-13.64	3.63
373	55	30	40	0	55.92	-7.98	1.60
374	55	40	40	0	52.89	-2.22	-0.43
375	55	55	40	0	48.69	6.30	-3.00
376	55	70	40	0	44.81	14.55	-5.24
377	55	85	40	0	42.02	20.84	-6.76
378	55	100	40	0	40.52	24.40	-7.60
379	70	0	40	0	61.73	-28.85	0.86
380	70	10	40	0	58.47	-24.09	-0.43
381	70	20	40	0	55.41	-19.17	-1.94
382	70	30	40	0	52.46	-13.83	-3.59
383	70	40	40	0	49.68	-8.26	-5.30
384	70	55	40	0	45.81	-0.20	-7.54
385	70	70	40	0	42.27	7.59	-9.49
386	70	85	40	0	39.68	13.45	-10.86
387	70	100	40	0	38.28	16.80	-11.63
388	85	0	40	0	57.74	-33.80	-4.74
389	85	10	40	0	54.91	-28.92	-5.64
390	85	20	40	0	52.20	-24.04	-6.77
391	85	30	40	0	49.53	-18.83	-8.02
392	85	40	40	0	46.93	-13.48	-9.41
393	85	55	40	0	43.39	-5.75	-11.31
394	85	70	40	0	40.16	1.53	-12.95
395	85	85	40	0	37.77	6.97	-14.13
396	85	100	40	0	36.46	10.07	-14.82
397	100	0	40	0	55.04	-37.23	-8.49
398	100	10	40	0	52.57	-32.12	-9.05
399	100	20	40	0	50.17	-27.15	-9.84
400	100	30	40	0	47.74	-21.95	-10.78
401	100	40	40	0	45.33	-16.67	-11.87
402	100	55	40	0	42.02	-9.24	-13.54
403	100	70	40	0	38.94	-2.22	-14.99
404	100	85	40	0	36.68	3.00	-16.05
405	100	100	40	0	35.39	5.89	-16.63
406	0	0	55	0	83.39	-2.83	43.94
407	0	10	55	0	79.10	4.31	39.73
408	0	20	55	0	75.26	10.86	36.01
409	0	30	55	0	71.49	17.30	32.52
410	0	40	55	0	67.98	23.49	29.35
411	0	55	55	0	63.05	32.63	25.25
412	0	70	55	0	58.45	41.76	21.87
413	0	85	55	0	54.56	49.93	19.34
414	0	100	55	0	51.96	55.70	17.74
415	10	0	55	0	79.75	-7.20	38.29
416	10	10	55	0	75.61	-0.79	36.30
417	10	20	55	0	71.75	5.79	32.56
418	10	30	55	0	67.98	12.33	28.98
419	10	40	55	0	64.40	18.77	25.70
420	10	55	55	0	59.44	28.12	21.45
421	10	70	55	0	55.07	37.05	17.89
422	10	85	55	0	51.65	44.47	15.38
423	10	100	55	0	49.48	49.39	13.84
424	20	0	55	0	76.36	-11.27	33.02
425	20	10	55	0	72.23	-5.43	30.98
426	20	20	55	0	68.31	0.65	28.22
427	20	30	55	0	64.64	7.10	24.73
428	20	40	55	0	61.09	13.55	21.47
429	20	55	55	0	56.22	22.88	17.24
430	20	70	55	0	52.00	31.77	13.73
431	20	85	55	0	48.91	38.73	11.30
432	20	100	55	0	47.05	43.12	9.85
433	30	0	55	0	73.07	-15.29	27.95
434	30	10	55	0	69.01	-9.89	25.93
435	30	20	55	0	65.21	-4.20	23.30
436	30	30	55	0	61.63	1.96	20.17
437	30	40	55	0	58.23	8.24	17.08
438	30	55	55	0	53.54	17.37	13.04
439	30	70	55	0	49.36	26.16	9.66
440	30	85	55	0	46.41	32.89	7.31
441	30	100	55	0	44.75	36.92	5.95
442	40	0	55	0	69.91	-19.18	23.11
443	40	10	55	0	65.98	-14.12	21.22
444	40	20	55	0	62.34	-8.71	18.80
445	40	30	55	0	58.94	-2.78	15.87
446	40	40	55	0	55.70	3.31	13.01
447	40	55	55	0	51.22	12.17	9.18
448	40	70	55	0	47.16	20.79	5.87
449	40	85	55	0	44.25	27.35	3.61
450	40	100	55	0	42.68	31.10	2.39
451	55	0	55	0	65.36	-24.94	16.22
452	55	10	55	0	61.67	-20.23	14.59
453	55	20	55	0	58.29	-15.13	12.45
454	55	30	55	0	55.15	-9.47	9.90
455	55	40	55	0	52.17	-3.64	7.36
456	55	55	55	0	48.01	4.84	3.89
457	55	70	55	0	44.22	13.12	0.84
458	55	85	55	0	41.47	19.41	-1.28
459	55	100	55	0	39.98	22.93	-2.38
460	70	0	55	0	60.95	-30.65	9.62
461	70	10	55	0	57.66	-25.96	8.19
462	70	20	55	0	54.60	-21.06	6.45
463	70	30	55	0	51.66	-15.71	4.40
464	70	40	55	0	48.92	-10.14	2.20
465	70	55	55	0	45.12	-2.03	-0.85
466	70	70	55	0	41.61	5.91	-3.52
467	70	85	55	0	39.07	11.87	-5.41
468	70	100	55	0	37.68	15.21	-6.39
469	85	0	55	0	56.91	-36.00	3.68
470	85	10	55	0	54.07	-31.16	2.59
471	85	20	55	0	51.37	-26.30	1.25
472	85	30	55	0	48.72	-21.10	-0.36
473	85	40	55	0	46.16	-15.72	-2.14
474	85	55	55	0	42.66	-7.82	-4.75
475	85	70	55	0	39.50	-0.38	-6.94
476	85	85	55	0	37.15	5.25	-8.57
477	85	100	55	0	35.84	8.43	-9.49
478	100	0	55	0	54.18	-39.70	-0.35
479	100	10	55	0	51.72	-34.63	-1.10
480	100	20	55	0	49.33	-29.66	-2.10
481	100	30	55	0	46.94	-24.48	-3.33
482	100	40	55	0	44.57	-19.15	-4.76
483	100	55	55	0	41.27	-11.47	-6.99
484	100	70	55	0	38.24	-4.19	-8.98
485	100	85	55	0	36.01	1.24	-10.41
486	100	100	55	0	34.75	4.29	-11.24
487	0	0	70	0	82.74	-2.78	54.80
488	0	10	70	0	78.49	4.33	49.79
489	0	20	70	0	74.69	10.89	45.39
490	0	30	70	0	70.97	17.34	41.24
491	0	40	70	0	67.51	23.51	37.49
492	0	55	70	0	62.67	32.58	32.48
493	0	70	70	0	58.14	41.58	28.23
494	0	85	70	0	54.33	49.66	25.03
495	0	100	70	0	51.76	55.34	23.09
496	10	0	70	0	79.10	-7.34	48.72
497	10	10	70	0	74.98	-0.79	46.02
498	10	20	70	0	71.19	5.73	41.63
499	10	30	70	0	67.49	12.20	37.42
500	10	40	70	0	63.99	18.54	33.59
501	10	55	70	0	59.14	27.72	28.45
502	10	70	70	0	54.70	36.73	24.16
503	10	85	70	0	51.36	44.05	21.00
504	10	100	70	0	49.24	48.87	19.07
505	20	0	70	0	75.69	-11.57	43.05
506	20	10	70	0	71.61	-5.55	40.38
507	20	20	70	0	67.74	0.51	37.14
508	20	30	70	0	64.12	6.90	33.05
509	20	40	70	0	60.65	13.25	29.21
510	20	55	70	0	55.89	22.39	24.12
511	20	70	70	0	51.58	31.31	19.81
512	20	85	70	0	48.58	38.16	16.76
513	20	100	70	0	46.78	42.46	14.92
514	30	0	70	0	72.38	-15.76	37.61
515	30	10	70	0	68.38	-10.16	35.03
516	30	20	70	0	64.61	-4.47	31.96
517	30	30	70	0	60.98	1.61	28.34
518	30	40	70	0	57.62	7.85	24.63
519	30	55	70	0	53.02	16.86	19.70
520	30	70	70	0	48.88	25.56	15.50
521	30	85	70	0	46.03	32.17	12.58
522	30	100	70	0	44.43	36.10	10.88
523	40	0	70	0	69.20	-19.86	32.43
524	40	10	70	0	65.33	-14.57	30.02
525	40	20	70	0	61.72	-9.16	27.18
526	40	30	70	0	58.25	-3.32	23.79
527	40	40	70	0	55.03	2.75	20.32
528	40	55	70	0	50.62	11.52	15.69
529	40	70	70	0	46.65	20.00	11.62
530	40	85	70	0	43.82	26.47	8.79
531	40	100	70	0	42.30	30.15	7.21
532	55	0	70	0	64.59	-25.94	25.04
533	55	10	70	0	60.98	-21.00	22.90
534	55	20	70	0	57.63	-15.92	20.38
535	55	30	70	0	54.43	-10.34	17.42
536	55	40	70	0	51.46	-4.52	14.34
537	55	55	70	0	47.37	3.89	10.12
538	55	70	70	0	43.63	12.06	6.43
539	55	85	70	0	40.93	18.26	3.82
540	55	100	70	0	39.46	21.73	2.39
541	70	0	70	0	60.09	-32.03	17.95
542	70	10	70	0	56.82	-27.29	16.22
543	70	20	70	0	53.79	-22.39	14.08
544	70	30	70	0	50.90	-17.00	11.54
545	70	40	70	0	48.20	-11.37	8.88
546	70	55	70	0	44.43	-3.24	5.23
547	70	70	70	0	40.93	4.55	1.97
548	70	85	70	0	38.37	10.46	-0.30
549	70	100	70	0	36.96	13.75	-1.54
550	85	0	70	0	55.98	-37.78	11.57
551	85	10	70	0	53.18	-32.88	10.20
552	85	20	70	0	50.53	-28.03	8.49
553	85	30	70	0	47.95	-22.79	6.46
554	85	40	70	0	45.45	-17.33	4.29
555	85	55	70	0	41.97	-9.45	1.18
556	85	70	70	0	38.70	-2.00	-1.57
557	85	85	70	0	36.27	3.64	-3.45
558	85	100	70	0	34.92	6.74	-4.45
559	100	0	70	0	53.19	-41.73	7.29
560	100	10	70	0	50.80	-36.59	6.25
561	100	20	70	0	48.49	-31.60	4.94
562	100	30	70	0	46.17	-26.35	3.35
563	100	40	70	0	43.85	-21.00	1.53
564	100	55	70	0	40.55	-13.31	-1.16
565	100	70	70	0	37.39	-5.98	-3.56
566	100	85	70	0	35.04	-0.57	-5.15
567	100	100	70	0	33.74	2.48	-6.04
568	0	0	85	0	82.26	-2.43	64.76
569	0	10	85	0	78.01	4.67	59.08
570	0	20	85	0	74.22	11.20	54.07
571	0	30	85	0	70.52	17.62	49.30
572	0	40	85	0	67.07	23.75	44.99
573	0	55	85	0	62.26	32.74	39.22
574	0	70	85	0	57.78	41.62	34.27
575	0	85	85	0	54.03	49.54	30.45
576	0	100	85	0	51.43	55.11	28.11
577	10	0	85	0	78.59	-7.12	58.30
578	10	10	85	0	74.52	-0.52	54.13
579	10	20	85	0	70.75	5.95	49.21
580	10	30	85	0	67.08	12.35	44.54
581	10	40	85	0	63.62	18.61	40.18
582	10	55	85	0	58.84	27.65	34.41
583	10	70	85	0	54.48	36.48	29.40
584	10	85	85	0	51.09	43.84	25.73
585	10	100	85	0	49.00	48.56	23.55
586	20	0	85	0	75.15	-11.50	52.20
587	20	10	85	0	71.14	-5.36	48.16
588	20	20	85	0	67.34	0.69	43.89
589	20	30	85	0	63.75	7.02	39.39
590	20	40	85	0	60.32	13.26	35.10
591	20	55	85	0	55.64	22.27	29.40
592	20	70	85	0	51.41	31.04	24.41
593	20	85	85	0	48.35	37.88	20.90
594	20	100	85	0	46.59	42.11	18.91
595	30	0	85	0	71.80	-15.86	46.40
